Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,Risk Factor
"45517","CVE-2010-0025","5.0","Medium","10.91.251.173","tcp","25","MS10-024: Vulnerabilities in Microsoft Exchange and Windows SMTP Service Could Allow Denial of Service (981832) (uncredentialed check)","The remote mail server may be affected by multiple vulnerabilities.","The installed version of Microsoft Exchange / Windows SMTP Service
is affected by at least one vulnerability :

  - Incorrect parsing of DNS Mail Exchanger (MX) resource
    records could cause the Windows Simple Mail Transfer
    Protocol (SMTP) component to stop responding until 
    the service is restarted. (CVE-2010-0024)

  - Improper allocation of memory for interpreting SMTP
    command responses may allow an attacker to read random 
    email message fragments stored on the affected server.
    (CVE-2010-0025)","Microsoft has released a set of patches for Windows 2000, XP, 2003,
and 2008 as well as Exchange Server 2000, 2003, 2007, and 2010.","https://docs.microsoft.com/en-us/security-updates/SecurityBulletins/2010/ms10-024","
The remote version of the smtpsvc.dll is 6.0.2600.5512 versus 6.0.2600.5949.","II","Medium"
"45590","","","None","10.91.251.173","tcp","0","Common Platform Enumeration (CPE)","It was possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.","n/a","http://cpe.mitre.org/
https://nvd.nist.gov/products/cpe","
The remote operating system matched the following CPE's : 

  cpe:/o:microsoft:windows
  cpe:/o:microsoft:windows_xp::sp2
  cpe:/o:microsoft:windows_xp::sp3

Following application CPE's matched on the remote system :

  cpe:/a:apache:http_server:2.2.12 -> Apache Software Foundation Apache HTTP Server 2.2.12
  cpe:/a:apache:mod_perl:2.0.4 -> Apache Software Foundation mod_perl 2.0.4
  cpe:/a:microsoft:exchange_server:
  cpe:/a:microsoft:sql_server:9.0.1399.0
  cpe:/a:modssl:mod_ssl:2.2.12
  cpe:/a:mysql:mysql:
  cpe:/a:openssl:openssl:0.9.8k -> OpenSSL Project OpenSSL 0.9.8k
  cpe:/a:php:php:5.3.0 -> PHP 5.3.0
  cpe:/a:phpmyadmin:phpmyadmin:3.2.0.1
","","None"
"46803","","5.0","Medium","10.91.251.173","tcp","80","PHP expose_php Information Disclosure","The configuration of PHP on the remote host allows disclosure of
sensitive information.","The PHP install on the remote server is configured in a way that
allows disclosure of potentially sensitive information to an attacker
through a special URL.  Such a URL triggers an Easter egg built into
PHP itself. 

Other such Easter eggs likely exist, but Nessus has not checked for
them.","In the PHP configuration file, php.ini, set the value for
'expose_php' to 'Off' to disable this behavior.  Restart the web
server daemon to put this change into effect.","https://www.0php.com/php_easter_egg.php
https://seclists.org/webappsec/2004/q4/324","
Nessus was able to verify the issue using the following URL :

  http://10.91.251.173/phpmyadmin/main.php/?=PHPB8B5F2A0-3C92-11d3-A3A9-4C7B08C10000
","","Medium"
"46803","","5.0","Medium","10.91.251.173","tcp","443","PHP expose_php Information Disclosure","The configuration of PHP on the remote host allows disclosure of
sensitive information.","The PHP install on the remote server is configured in a way that
allows disclosure of potentially sensitive information to an attacker
through a special URL.  Such a URL triggers an Easter egg built into
PHP itself. 

Other such Easter eggs likely exist, but Nessus has not checked for
them.","In the PHP configuration file, php.ini, set the value for
'expose_php' to 'Off' to disable this behavior.  Restart the web
server daemon to put this change into effect.","https://www.0php.com/php_easter_egg.php
https://seclists.org/webappsec/2004/q4/324","
Nessus was able to verify the issue using the following URL :

  https://10.91.251.173/phpmyadmin/main.php/?=PHPB8B5F2A0-3C92-11d3-A3A9-4C7B08C10000
","","Medium"
"47830","","","None","10.91.251.173","tcp","80","CGI Generic Injectable Parameter","Some CGIs are candidate for extended injection tests.","Nessus was able to to inject innocuous strings into CGI parameters
and read them back in the HTTP response.

The affected parameters are candidates for extended injection tests
like cross-site scripting attacks.

This is not a weakness per se, the main purpose of this test is to speed
up other scripts.  The results may be useful for a human pen-tester.","n/a","","
Using the GET HTTP method, Nessus found that :

+ The following resources may be vulnerable to injectable parameter :

+ The 'db' parameter of the /phpmyadmin/querywindow.php CGI :

/phpmyadmin/querywindow.php?db=%00octmwl

-------- output --------
if (typeof(parent.document) != 'undefined' && typeof(parent.docume [...]
&& typeof(parent.document.title) == 'string') {
parent.document.title = '10.91.251.173 / localhost / octmwl | phpMyAdmin
 3.2.0.1';
}
------------------------

+ The 'table' parameter of the /phpmyadmin/querywindow.php CGI :

/phpmyadmin/querywindow.php?table=%00octmwl

-------- output --------
if (typeof(parent.document) != 'undefined' && typeof(parent.docume [...]
&& typeof(parent.document.title) == 'string') {
parent.document.title = '10.91.251.173 / localhost /  / octmwl | phpMyAd
min 3.2.0.1';
}
------------------------

+ The 'db' parameter of the /phpmyadmin/querywindow.php CGI :

/phpmyadmin/querywindow.php?db=%00octmwl&token=2d76ac0d0110ffffe04e03021
abeeb63&table=&sql_query=&querydisplay_tab=sql&no_js=true

-------- output --------
if (typeof(parent.document) != 'undefined' && typeof(parent.docume [...]
&& typeof(parent.document.title) == 'string') {
parent.document.title = '10.91.251.173 / localhost / octmwl | phpMyAdmin
 3.2.0.1';
}
------------------------

+ The 'table' parameter of the /phpmyadmin/querywindow.php CGI :

/phpmyadmin/querywindow.php?db=&token=2d76ac0d0110ffffe04e03021abeeb63&t
able=%00octmwl&sql_query=&querydisplay_tab=sql&no_js=true

-------- output --------
if (typeof(parent.document) != 'undefined' && typeof(parent.docume [...]
&& typeof(parent.document.title) == 'string') {
parent.document.title = '10.91.251.173 / localhost /  / octmwl | phpMyAd
min 3.2.0.1';
}
------------------------

+ The 'db' parameter of the /phpmyadmin/index.php CGI :

/phpmyadmin/index.php?db=%00octmwl

-------- output --------
var server = '1';
var table = '';
var db    = 'octmwl';
var token = 'fcedfc759b270079c8a71b5fab3e49cd';
var text_dir = 'ltr';
------------------------

+ The 'target' parameter of the /phpmyadmin/index.php CGI :

/phpmyadmin/index.php?target=%00octmwl

-------- output --------
<frameset cols=""200,*"" rows=""*"" id=""mainFrameset"">
<frame frameborder=""0"" id=""frame_navigation""
src=""navigation.php?target=%00octmwl&amp;lang=en-utf-8&amp;convcharset=u
tf-8&amp;collation_connection=utf8_general_ci&amp;token=e66b0718ecbfe94f
b7476fd5ec2f2ced&amp;phpMyAdmin=7rqhp7088t6284v22vfp7tn6u38kfcna""
name=""frame_navigation"" />
<frame frameborder=""0"" id=""frame_content""
------------------------

+ The 'table' parameter of the /phpmyadmin/index.php CGI :

/phpmyadmin/index.php?table=%00octmwl

-------- output --------
var lang = 'en-utf-8';
var server = '1';
var table = 'octmwl';
var db    = '';
var token = '10231aaeb323a2047d8d6cabc15a9b86';
------------------------

+ The 'server' parameter of the /phpmyadmin/index.php CGI :

/phpmyadmin/index.php?server=%00octmwl

-------- output --------
<frameset cols=""200,*"" rows=""*"" id=""mainFrameset"">
<frame frameborder=""0"" id=""frame_navigation""
src=""navigation.php?server=%00octmwl&amp;lang=en-utf-8&amp;convcharset=u
tf-8&amp;collation_connection=utf8_general_ci&amp;token=781fd7dbd0b299ec
ca81c0c7f7f8f390&amp;phpMyAdmin=qle529oaqb8eff31di26kg7a00mqnbif""
name=""frame_navigation"" />
<frame frameborder=""0"" id=""frame_content""
------------------------

+ The 'db' parameter of the /phpmyadmin/index.php CGI :

/phpmyadmin/index.php?collation_connection=&db=%00octmwl&fontsize=&kill=
63&lang=&token=2d76ac0d0110ffffe04e03021abeeb63&target=main.php&table=&s
et_theme=&server=1

-------- output --------
var server = '1';
var table = '';
var db    = 'octmwl';
var token = '45a5a3d39f27e4cb64cbf98f8d7e11f2';
var text_dir = 'ltr';
------------------------

Clicking directly on these URLs should exhibit the issue :
(you will probably need to read the HTML source)

http://10.91.251.173/phpmyadmin/querywindow.php?db=%00octmwl
http://10.91.251.173/phpmyadmin/querywindow.php?table=%00octmwl
http://10.91.251.173/phpmyadmin/index.php?db=%00octmwl
http://10.91.251.173/phpmyadmin/index.php?target=%00octmwl
http://10.91.251.173/phpmyadmin/index.php?table=%00octmwl
http://10.91.251.173/phpmyadmin/index.php?server=%00octmwl

","","None"
"48204","","","None","10.91.251.173","tcp","80","Apache HTTP Server Version","It is possible to obtain the version number of the remote Apache HTTP
server.","The remote host is running the Apache HTTP Server, an open source web
server. It was possible to read the version number from the banner.","n/a","https://httpd.apache.org/","
  URL        : http://10.91.251.173/
  Version    : 2.2.12
  backported : 0
  modules    : DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0
  os         : Win32
","","None"
"48204","","","None","10.91.251.173","tcp","443","Apache HTTP Server Version","It is possible to obtain the version number of the remote Apache HTTP
server.","The remote host is running the Apache HTTP Server, an open source web
server. It was possible to read the version number from the banner.","n/a","https://httpd.apache.org/","
  URL        : https://10.91.251.173/
  Version    : 2.2.12
  backported : 0
  modules    : DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0
  os         : Win32
","","None"
"48205","CVE-2010-1452","5.0","Medium","10.91.251.173","tcp","80","Apache 2.2.x < 2.2.16 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","According to its banner, the version of Apache 2.2.x running on the
remote host is prior to 2.2.16. It is, therefore, potentially affected
by multiple vulnerabilities :

  - A denial of service vulnerability in mod_cache and 
    mod_dav. (CVE-2010-1452)
  
  - An information disclosure vulnerability in mod_proxy_ajp,
    mod_reqtimeout, and mod_proxy_http relating to timeout 
    conditions. Note that this issue only affects Apache on 
    Windows, Netware, and OS/2. (CVE-2010-2068)

Note that the remote web server may not actually be affected by these
vulnerabilities.  Nessus did not try to determine whether the affected
modules are in use or to check for the issues themselves.","Upgrade to Apache version 2.2.16 or later.","http://httpd.apache.org/security/vulnerabilities_22.html
https://issues.apache.org/bugzilla/show_bug.cgi?id=49246
https://bz.apache.org/bugzilla/show_bug.cgi?id=49417
http://www.nessus.org/u?ce8ac446","
  Version source    : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0
  Installed version : 2.2.12
  Fixed version     : 2.2.16
","","Medium"
"48205","CVE-2010-2068","5.0","Medium","10.91.251.173","tcp","80","Apache 2.2.x < 2.2.16 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","According to its banner, the version of Apache 2.2.x running on the
remote host is prior to 2.2.16. It is, therefore, potentially affected
by multiple vulnerabilities :

  - A denial of service vulnerability in mod_cache and 
    mod_dav. (CVE-2010-1452)
  
  - An information disclosure vulnerability in mod_proxy_ajp,
    mod_reqtimeout, and mod_proxy_http relating to timeout 
    conditions. Note that this issue only affects Apache on 
    Windows, Netware, and OS/2. (CVE-2010-2068)

Note that the remote web server may not actually be affected by these
vulnerabilities.  Nessus did not try to determine whether the affected
modules are in use or to check for the issues themselves.","Upgrade to Apache version 2.2.16 or later.","http://httpd.apache.org/security/vulnerabilities_22.html
https://issues.apache.org/bugzilla/show_bug.cgi?id=49246
https://bz.apache.org/bugzilla/show_bug.cgi?id=49417
http://www.nessus.org/u?ce8ac446","
  Version source    : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0
  Installed version : 2.2.12
  Fixed version     : 2.2.16
","","Medium"
"48205","CVE-2010-1452","5.0","Medium","10.91.251.173","tcp","443","Apache 2.2.x < 2.2.16 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","According to its banner, the version of Apache 2.2.x running on the
remote host is prior to 2.2.16. It is, therefore, potentially affected
by multiple vulnerabilities :

  - A denial of service vulnerability in mod_cache and 
    mod_dav. (CVE-2010-1452)
  
  - An information disclosure vulnerability in mod_proxy_ajp,
    mod_reqtimeout, and mod_proxy_http relating to timeout 
    conditions. Note that this issue only affects Apache on 
    Windows, Netware, and OS/2. (CVE-2010-2068)

Note that the remote web server may not actually be affected by these
vulnerabilities.  Nessus did not try to determine whether the affected
modules are in use or to check for the issues themselves.","Upgrade to Apache version 2.2.16 or later.","http://httpd.apache.org/security/vulnerabilities_22.html
https://issues.apache.org/bugzilla/show_bug.cgi?id=49246
https://bz.apache.org/bugzilla/show_bug.cgi?id=49417
http://www.nessus.org/u?ce8ac446","
  Version source    : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0
  Installed version : 2.2.12
  Fixed version     : 2.2.16
","","Medium"
"48205","CVE-2010-2068","5.0","Medium","10.91.251.173","tcp","443","Apache 2.2.x < 2.2.16 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","According to its banner, the version of Apache 2.2.x running on the
remote host is prior to 2.2.16. It is, therefore, potentially affected
by multiple vulnerabilities :

  - A denial of service vulnerability in mod_cache and 
    mod_dav. (CVE-2010-1452)
  
  - An information disclosure vulnerability in mod_proxy_ajp,
    mod_reqtimeout, and mod_proxy_http relating to timeout 
    conditions. Note that this issue only affects Apache on 
    Windows, Netware, and OS/2. (CVE-2010-2068)

Note that the remote web server may not actually be affected by these
vulnerabilities.  Nessus did not try to determine whether the affected
modules are in use or to check for the issues themselves.","Upgrade to Apache version 2.2.16 or later.","http://httpd.apache.org/security/vulnerabilities_22.html
https://issues.apache.org/bugzilla/show_bug.cgi?id=49246
https://bz.apache.org/bugzilla/show_bug.cgi?id=49417
http://www.nessus.org/u?ce8ac446","
  Version source    : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0
  Installed version : 2.2.12
  Fixed version     : 2.2.16
","","Medium"
